Compound,SMILES,RT,Signal,Concentration,Concentration_sample,Type,ISTD_response,Sample_type,Sample_name,mz,MW,IC
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,79747769,NA,87.377,Target Compound,56432077,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,605794,0.5,0.935,Target Compound,128097907,Cal Std,STD_15_(0.5_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,1319224,1,1.246,Target Compound,134801684,Cal Std,STD_16_(1_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,8696698,5,4.235,Target Compound,148660476,Cal Std,STD_17_ (5_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,19981509,10,7.73,Target Compound,173088888,Cal Std,STD_18_(10_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,52800934,25,20.223,Target Compound,165521289,Cal Std,STD_19_(25_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,96652872,50,37.12800000000001,Target Compound,162598312,Cal Std,STD_20_(50_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,204818774,100,80.403,Target Compound,157609119,Cal Std,STD_21_(100_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,465074409,250,222.003,Target Compound,128948173,Cal Std,STD_22_(250_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,835194192,500,465.541,Target Compound,110260226,Cal Std,STD_23_(500_ng/L),288.1594,287.354,121.4286530558521
Etodolac_3308_p,CCC1=CC=CC2=C1NC3=C2CCOC3(CC)CC(=O)O,20.8,1348811156,1000,972.099,Target Compound,85215104,Cal Std,STD_24_(1000_ng/L),288.1594,287.354,121.4286530558521
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,15864331,5,4.725,Target Compound,999669454,Cal Std,STD4(5ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,24972625,10,8.657,Target Compound,769738103,Cal Std,STD5(10ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,82289857,25,21.233,Target Compound,963030047,Cal Std,STD6(25ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,157680144,50,45.043,Target Compound,848655617,Cal Std,STD7(50ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,324985941,100,95.938,Target Compound,811831046,Cal Std,STD8(100ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,720248270,250,267.775,Target Compound,640466540,Cal Std,STD9(250ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,1251887874,500,557.272,Target Compound,533914950,Cal Std,STD10(500ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,1741625133,1000,1026.3709999999999,Target Compound,402978388,Cal Std,STD11(1000ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,34023151,NA,10.466000000000001,Target Compound,849163583,Cal Std,STD12(10ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,37157121,NA,11.416,Target Compound,843153177,Cal Std,STD13(10ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,2966914,NA,10.515,Target Compound,73669473,Unknown,LUQ02_spike_10ng/L,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,975819,NA,8.003,Target Compound,32871782,Unknown,AGG21_spike_10 ng/L,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,16101289,NA,8.927999999999999,Target Compound,479441379,Unknown,GEQ01_spike_10 ng/L,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,10074826,NA,99.311,Target Compound,24304383,Unknown,BLG09_spike_100 ng/L,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,75477845,NA,99.666,Target Compound,181425875,Unknown,NTG38_spike_100 ng/L,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,191697498,NA,101.757,Target Compound,451225860,Unknown,VDG20_spike_100_ng/L,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,153543645,NA,92.339,Target Compound,398667385,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,137815593,NA,89.19,Target Compound,370602428,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,13936161,5,5.478000000000001,Target Compound,731833790,Cal Std,STD_17_ (5_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,31648380,10,10.153,Target Compound,816792241,Cal Std,STD_18_(10_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,72185410,25,23.757,Target Compound,751275595,Cal Std,STD_19_(25_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,152111873,50,53.806999999999995,Target Compound,682915354,Cal Std,STD_20_(50_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,332106333,100,112.114,Target Compound,708883796,Cal Std,STD_21_(100_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,701774264,250,283.17,Target Compound,589997316,Cal Std,STD_22_(250_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,1288441007,500,512.0780000000001,Target Compound,598092804,Cal Std,STD_23_(500_ng/L),297.1849,296.403,124.68534214516467
Exemestan_661_p,C1C2C(C3(C(=CC(=O)C=C3)C1=C)C)CCC1(C2CCC1=O)C,19.6,1859700237,1000,852.43,Target Compound,518201395,Cal Std,STD_24_(1000_ng/L),297.1849,296.403,124.68534214516467
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,923234,0.1,0.07700000000000001,Target Compound,296689358,Cal Std,STD1(0.1ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,4022055,0.5,0.42700000000000005,Target Compound,304903090,Cal Std,STD2(0.5ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,8811417,1,0.936,Target Compound,316136743,Cal Std,STD3(1ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,42867429,5,4.92,Target Compound,300467375,Cal Std,STD4(5ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,98381634,10,10.702,Target Compound,318129230,Cal Std,STD5(10ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,255559312,25,26.974,Target Compound,328429529,Cal Std,STD6(25ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,448635818,50,52.485,Target Compound,296486209,Cal Std,STD7(50ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,930573331,100,105.79700000000001,Target Compound,305178626,Cal Std,STD8(100ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,1932282517,250,239.85600000000002,Target Compound,279555866,Cal Std,STD9(250ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,NA,500,432.34900000000005,Target Compound,265197835,Cal Std,STD10(500ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,NA,1000,880.3119999999999,Target Compound,211544070,Cal Std,STD11(1000ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,125392093,NA,14.023,Target Compound,309645254,Cal Std,STD12(10ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,98574231,NA,12.059000000000001,Target Compound,282964289,Cal Std,STD13(10ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,14957565,NA,8.079,Target Compound,64003524,Unknown,LUQ02_spike_10ng/L,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,26386526,NA,8.336,Target Compound,109444079,Unknown,AGG21_spike_10 ng/L,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,30812183,NA,9.241999999999999,Target Compound,115322890,Unknown,GEQ01_spike_10 ng/L,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,42223072,NA,92.096,Target Compound,15906158,Unknown,BLG09_spike_100 ng/L,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,216418928,NA,109.8,Target Compound,68387306,Unknown,NTG38_spike_100 ng/L,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,391183425,NA,130.18,Target Compound,104264738,Unknown,VDG20_spike_100_ng/L,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,362545305,NA,123.874,Target Compound,101549422,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,370762160,NA,112.452,Target Compound,114395975,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,769668,0.1,0.067,Target Compound,271706470,Cal Std,STD_14_(0.1_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,2943877,0.5,0.42300000000000004,Target Compound,224964750,Cal Std,STD_15_(0.5_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,6143839,1,0.701,Target Compound,291352975,Cal Std,STD_16_(1_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,40450971,5,5.374,Target Compound,259718817,Cal Std,STD_17_ (5_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,117227175,10,13.38,Target Compound,303372682,Cal Std,STD_18_(10_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,264431306,25,31.709,Target Compound,289134995,Cal Std,STD_19_(25_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,469008865,50,61.486999999999995,Target Compound,264594186,Cal Std,STD_20_(50_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,909861848,100,119.52,Target Compound,264134055,Cal Std,STD_21_(100_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,1766197363,250,263.555,Target Compound,232552195,Cal Std,STD_22_(250_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,NA,500,489.172,Target Compound,216499833,Cal Std,STD_23_(500_ng/L),312.1165,311.401,127.90773065981288
Fenamidone_3056_p,CC1(C(=O)N(C(=N1)SC)NC2=CC=CC=C2)C3=CC=CC=C3,19.3,NA,1000,1142.977,Target Compound,170071628,Cal Std,STD_24_(1000_ng/L),312.1165,311.401,127.90773065981288
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,935678,0.5,0.694,Target Compound,250279859,Cal Std,STD2(0.5ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,2448662,1,1.177,Target Compound,267277203,Cal Std,STD3(1ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,11535526,5,4.473000000000001,Target Compound,249723174,Cal Std,STD4(5ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,25029257,10,8.925,Target Compound,260113720,Cal Std,STD5(10ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,64089865,25,22.507,Target Compound,257556096,Cal Std,STD6(25ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,118143213,50,45.565000000000005,Target Compound,232600105,Cal Std,STD7(50ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,221888122,100,90.474,Target Compound,219140113,Cal Std,STD8(100ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,488104205,250,242.34,Target Compound,179517410,Cal Std,STD9(250ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,754937053,500,499.514,Target Compound,134600885,Cal Std,STD10(500ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,1017238845,1000,1058.501,Target Compound,85556014,Cal Std,STD11(1000ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,26581633,NA,8.901,Target Compound,277036530,Cal Std,STD12(10ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,25333707,NA,8.793,Target Compound,267400319,Cal Std,STD13(10ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,3280884,NA,8.482000000000001,Target Compound,35954677,Unknown,LUQ02_spike_10ng/L,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,7518346,NA,8.825000000000001,Target Compound,79057478,Unknown,AGG21_spike_10 ng/L,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,6990584,NA,8.277999999999999,Target Compound,78589489,Unknown,GEQ01_spike_10 ng/L,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,11836963,NA,90.812,Target Compound,11646653,Unknown,BLG09_spike_100 ng/L,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,52015091,NA,88.364,Target Compound,52602483,Unknown,NTG38_spike_100 ng/L,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,70783209,NA,90.12499999999999,Target Compound,70178093,Unknown,VDG20_spike_100_ng/L,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,76257083,NA,81.59700000000001,Target Compound,83542249,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,59867146,NA,85.279,Target Compound,62742455,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,823144,0.5,0.704,Target Compound,213665731,Cal Std,STD_15_(0.5_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,2300713,1,1.1620000000000001,Target Compound,255882962,Cal Std,STD_16_(1_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,11182950,5,4.382,Target Compound,247565925,Cal Std,STD_17_ (5_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,26151729,10,8.595,Target Compound,282671570,Cal Std,STD_18_(10_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,63973871,25,21.561999999999998,Target Compound,268548919,Cal Std,STD_19_(25_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,118257810,50,45.888999999999996,Target Compound,231169958,Cal Std,STD_20_(50_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,232174709,100,88.31700000000001,Target Compound,234920113,Cal Std,STD_21_(100_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,480038433,250,242.067,Target Compound,176749889,Cal Std,STD_22_(250_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,772087087,500,470.12,Target Compound,146272416,Cal Std,STD_23_(500_ng/L),302.0709,302.196,204.0590663642476
Fenhexamid_3057_p,CC1(CCCCC1)C(=O)NC2=C(C(=C(C=C2)O)Cl)Cl,20.2,1027832469,1000,1026.033,Target Compound,89183441,Cal Std,STD_24_(1000_ng/L),302.0709,302.196,204.0590663642476
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,998181,0.5,0.641,Target Compound,136727502,Cal Std,STD2(0.5ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,2019987,1,1.036,Target Compound,151959084,Cal Std,STD3(1ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,10815583,5,5.172,Target Compound,142262632,Cal Std,STD4(5ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,23661569,10,10.219999999999999,Target Compound,155082104,Cal Std,STD5(10ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,60929513,25,26.212,Target Compound,154213154,Cal Std,STD6(25ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,113767140,50,51.53,Target Compound,146028220,Cal Std,STD7(50ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,229532121,100,105.99900000000001,Target Compound,142998787,Cal Std,STD8(100ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,492272054,250,291.135,Target Compound,111553932,Cal Std,STD9(250ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,792855785,500,556.439,Target Compound,93980345,Cal Std,STD10(500ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,1210472054,1000,1159.097,Target Compound,68870121,Cal Std,STD11(1000ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,22486995,NA,8.895000000000001,Target Compound,169727813,Cal Std,STD12(10ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,23919430,NA,9.203999999999999,Target Compound,174373994,Cal Std,STD13(10ng/L),319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,2353868,NA,11.171,Target Compound,14095080,Unknown,LUQ02_spike_10ng/L,319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,5049003,NA,12.154,Target Compound,27755449,Unknown,AGG21_spike_10 ng/L,319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,7405165,NA,9.196,Target Compound,54034398,Unknown,GEQ01_spike_10 ng/L,319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,10134931,NA,104.07,Target Compound,6431285,Unknown,BLG09_spike_100 ng/L,319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,39503570,NA,136.901,Target Compound,19049030,Unknown,NTG38_spike_100 ng/L,319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,57220643,NA,68.04,Target Compound,55583458,Unknown,VDG20_spike_100_ng/L,319.0732,318.752,159.9264817060114
Fenofibrinsaeure_337_p,c1cc(C(=O)c2ccc(cc2)OC(C(=O)O)(C)C)ccc1Cl,20.6,78925919,NA,110.073,Target Compound,47348318,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,319.0732,318.752,159.9264817060114
